Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
3737,US-2015-101246,12/04/2015,12/07/2015,Second Class,AB-10112,Amy Bell,Consumer,United States,Grand Rapids,Michigan,71872,Central,TEC-AC-10000171,Technology,Accessories,Verbatim 25 GB 6x Blu-ray Recordable Disc,1975.03,6,0.0,480.3321
3738,US-2015-101246,12/04/2015,12/09/2015,Standard Class,AW-10230,Andrew Walker,Consumer,United States,Lewiston,Maine,28401,East,FUR-FU-10002390,Furniture,Furnishings,Deflect-o DuraMat Chair Mat for Low Pile,214.37,1,0.0,55.2834
3739,AA-2015-101247,12/04/2015,12/11/2015,Standard Class,JS-10081,Jennifer Scott,Consumer,United States,Richmond,Kentucky,48032,South,OFF-BI-10001602,Office Supplies,Binders,Wilson Jones Easy Grip Round Ring View Binder,305.55,1,0.0,98.5999
3740,AA-2015-101247,12/04/2015,12/11/2015,Standard Class,RW-10503,Ronald Walker,Home Office,United States,Pittsburgh,Pennsylvania,80072,East,OFF-PA-10003695,Office Supplies,Paper,Avery Shipping Labels with TrueBlock Technology,98.43,2,0.0,19.4729
3741,AA-2015-101247,12/05/2015,12/10/2015,Standard Class,GT-10369,Gary Thompson,Consumer,United States,Mount Pleasant,South Carolina,49912,South,TEC-AC-10000171,Technology,Accessories,Verbatim 25 GB 6x Blu-ray Recordable Disc,175.66,1,0.0,42.0138
3742,CA-2015-101248,12/05/2015,12/12/2015,Standard Class,LM-10271,Larry Martinez,Consumer,United States,Rockford,Illinois,33451,Central,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels by Universal,42.56,1,0.0,13.4174
3743,CA-2015-101248,12/05/2015,12/09/2015,Second Class,KC-10403,Karen Cook,Corporate,United States,Texarkana,Arkansas,23593,South,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,332.29,2,0.0,46.8181
3744,CA-2015-101248,12/05/2015,12/09/2015,Second Class,EB-10193,Elizabeth Bell,Corporate,United States,San Diego,California,39026,West,FUR-TA-10002199,Furniture,Tables,DMI Eclipse Executive Suite Corner Table,2071.62,1,0.0,138.9412
3745,AA-2015-101249,12/05/2015,12/11/2015,Standard Class,AW-10250,Andrew Wilson,Consumer,United States,Chicago,Illinois,77200,Central,TEC-CO-10004182,Technology,Copiers,Okidata MC860 MFP Laser Printer,15377.42,2,0.0,4009.1423
3746,AA-2015-101249,12/05/2015,12/10/2015,Second Class,MN-10138,Maria Nelson,Consumer,United States,Auburn,New York,60955,East,OFF-AP-10000304,Office Supplies,Appliances,Hoover WindTunnel 3 High Performance Pet,1335.36,2,0.0,250.7
3747,AA-2015-101249,12/05/2015,12/10/2015,Standard Class,JS-10155,John Smith,Consumer,United States,Cheyenne,Wyoming,67130,West,OFF-EN-10004032,Office Supplies,Envelopes,Wausau Papers Astrobrights Envelopes,312.79,4,0.0,102.5937
3748,AA-2015-101250,12/05/2015,12/10/2015,Standard Class,MT-10556,Margaret Torres,Consumer,United States,Lewiston,Idaho,18043,West,FUR-BO-10002213,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,2092.35,7,0.0,388.4006
3749,AA-2015-101250,12/05/2015,12/07/2015,First Class,HS-10380,Helen Scott,Consumer,United States,Concord,North Carolina,86128,South,OFF-LA-10002762,Office Supplies,Labels,Avery 485,36.17,1,0.0,9.8853
3750,AA-2015-101250,12/05/2015,12/07/2015,First Class,PA-10615,Paul Anderson,Corporate,United States,Orem,Utah,68778,West,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf",1146.71,4,0.2,146.1113
3751,US-2015-101251,12/05/2015,12/12/2015,Standard Class,MA-10220,Mark Allen,Corporate,United States,Clinton,Maryland,41351,East,OFF-AR-10001986,Office Supplies,Art,Sanford 52602 Liquid Accent Tank-Style Highlighters,197.37,1,0.0,75.322
3752,US-2015-101251,12/05/2015,12/07/2015,First Class,HN-10570,Helen Nelson,Consumer,United States,Oklahoma City,Oklahoma,27155,Central,FUR-CH-10003473,Furniture,Chairs,Harbour Creations 67200 Series Folding Chair,5382.65,3,0.15,512.7114
3753,US-2015-101251,12/05/2015,12/08/2015,First Class,MM-10376,Mary Martinez,Corporate,United States,Atlanta,Georgia,83647,South,FUR-BO-10003396,Furniture,Bookcases,"Sauder Classic Bookcase, Traditional Cherry",4316.42,4,0.0,708.3121
3754,US-2015-101252,12/05/2015,12/07/2015,First Class,ST-10631,Sandra Torres,Consumer,United States,Troy,New York,92896,East,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1097.72,3,0.0,134.8329
3755,US-2015-101252,12/06/2015,12/12/2015,Standard Class,EL-10202,Edward Lee,Consumer,United States,Monroe,Louisiana,73345,South,FUR-FU-10002390,Furniture,Furnishings,Deflect-o DuraMat Chair Mat for Low Pile,190.55,1,0.0,48.9343
3756,US-2015-101252,12/06/2015,12/09/2015,First Class,BA-10262,Barbara Adams,Corporate,United States,Naperville,Illinois,37646,Central,TEC-AC-10003027,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,67.71,1,0.0,15.1936
3757,AA-2015-101253,12/06/2015,12/13/2015,Standard Class,HC-10599,Helen Cook,Consumer,United States,Manchester,Connecticut,25406,East,OFF-EN-10002986,Office Supplies,Envelopes,"#10-4 1/8"" Premium Diagonal Seam Envelopes",55.5,2,0.6,-0.7115
3758,AA-2015-101253,12/06/2015,12/11/2015,Standard Class,JA-10228,Jennifer Adams,Corporate,United States,Fresno,California,94422,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,45.45,1,0.3,2.3467
3759,AA-2015-101253,12/06/2015,12/12/2015,Standard Class,CY-10003,Cynthia Young,Consumer,United States,Saint Petersburg,Florida,55662,South,TEC-MA-10000864,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,16955.54,8,0.7,-4625.9859
3760,AA-2015-101254,12/06/2015,12/13/2015,Standard Class,MD-10031,Melissa Davis,Corporate,United States,Melbourne,Florida,41467,South,OFF-FA-10002544,Office Supplies,Fasteners,Acme Stainless Steel Scissors,163.01,7,0.0,54.9058
3761,AA-2015-101254,12/06/2015,12/09/2015,First Class,GC-10502,Gary Campbell,Home Office,United States,Roswell,Georgia,74109,South,OFF-ST-10002927,Office Supplies,Storage,Akro-Mils 09516 Super-Size AkroBins,1139.18,2,0.0,255.1828
3762,AA-2015-101254,12/06/2015,12/11/2015,Standard Class,KC-10727,Kathleen Collins,Consumer,United States,Lancaster,Pennsylvania,29743,East,OFF-LA-10002762,Office Supplies,Labels,Avery 485,24.64,1,0.0,7.2394
3763,AA-2015-101255,12/06/2015,12/06/2015,Same Day,CM-10669,Charles Miller,Consumer,United States,Des Moines,Washington,99243,West,TEC-CO-10004182,Technology,Copiers,Okidata MC860 MFP Laser Printer,8776.48,3,0.0,2057.6278
3764,AA-2015-101255,12/06/2015,12/12/2015,Standard Class,CM-10410,Charles Martinez,Home Office,United States,Washington,District of Columbia,45242,East,FUR-CH-10001313,Furniture,Chairs,SAFCO PVC Mobile Pedestal Chair,5627.67,4,0.0,946.3361
3765,AA-2015-101255,12/06/2015,12/11/2015,Standard Class,TT-10724,Thomas Torres,Consumer,United States,Pleasant Grove,Utah,78896,West,OFF-EN-10002986,Office Supplies,Envelopes,"#10-4 1/8"" Premium Diagonal Seam Envelopes",51.74,1,0.0,18.6621
3766,AA-2015-101256,12/06/2015,12/07/2015,Same Day,CY-10275,Charles Young,Corporate,United States,Albuquerque,New Mexico,96975,West,FUR-CH-10000454,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,7631.02,5,0.1,989.8992
3767,AA-2015-101256,12/07/2015,12/10/2015,First Class,DB-10192,Dorothy Brown,Corporate,United States,Hamilton,Ohio,37142,East,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,113.53,2,0.0,34.3774
3768,AA-2015-101256,12/07/2015,12/14/2015,Standard Class,BG-10336,Brian Green,Consumer,United States,Albany,New York,77172,East,OFF-EN-10000822,Office Supplies,Envelopes,"Jiffy Padded Mailers, Multi-Pack",79.91,2,0.0,25.615
3769,CA-2015-101257,12/07/2015,12/10/2015,Second Class,KW-10777,Kevin Williams,Corporate,United States,Burlington,Vermont,68123,East,OFF-FA-10002544,Office Supplies,Fasteners,Acme Stainless Steel Scissors,24.76,3,0.0,9.5238
3770,CA-2015-101257,12/07/2015,12/10/2015,First Class,BM-10395,Brian Morris,Corporate,United States,Spokane,Washington,69855,West,TEC-PH-10002275,Technology,Phones,Mitel 5320 IP Phone VoIP phone,2265.34,3,0.0,516.6498
3771,CA-2015-101257,12/07/2015,12/10/2015,First Class,TC-10748,Thomas Cook,Consumer,United States,Saint Peters,Missouri,99790,Central,OFF-PA-10001784,Office Supplies,Paper,"Hammermill Recycled Paper, 500 Sheet Ream",106.69,1,0.0,32.9338
3772,AA-2015-101258,12/07/2015,12/12/2015,Standard Class,SS-10416,Stephen Smith,Consumer,United States,Columbia,South Carolina,85377,South,TEC-MA-10002412,Technology,Machines,Canon imageCLASS MF4770n Wireless Laser,3731.53,1,0.2,-87.5262
3773,AA-2015-101258,12/07/2015,12/07/2015,Same Day,SM-10721,Susan Morris,Corporate,United States,Richardson,Texas,51086,Central,OFF-EN-10002986,Office Supplies,Envelopes,"#10-4 1/8"" Premium Diagonal Seam Envelopes",51.81,1,0.0,19.5488
3774,AA-2015-101258,12/07/2015,12/12/2015,Standard Class,ST-10285,Sharon Taylor,Consumer,United States,Fort Worth,Texas,93005,Central,OFF-FA-10003283,Office Supplies,Fasteners,Acco Suede Finish Lanyard with Split Ring,10.24,1,0.1,2.582
3775,US-2015-101259,12/07/2015,12/11/2015,Second Class,MT-10556,Margaret Torres,Consumer,United States,Lindenhurst,New York,74412,East,FUR-FU-10001487,Furniture,Furnishings,Eldon Expressions Wood Desk Accessories,153.37,2,0.0,37.3965
3776,US-2015-101259,12/08/2015,12/13/2015,Standard Class,PM-10295,Paul Mitchell,Corporate,United States,Eagan,Minnesota,29703,Central,OFF-FA-10002544,Office Supplies,Fasteners,Acme Stainless Steel Scissors,41.63,1,0.0,13.8376
3777,US-2015-101259,12/08/2015,12/14/2015,Standard Class,KC-10403,Karen Cook,Home Office,United States,Akron,Ohio,29332,East,TEC-MA-10000864,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,4754.41,6,0.0,595.8945
3778,US-2015-101260,12/09/2015,12/16/2015,Standard Class,MT-10556,Margaret Torres,Consumer,United States,Warner Robins,Georgia,17760,South,OFF-PA-10001784,Office Supplies,Paper,"Hammermill Recycled Paper, 500 Sheet Ream",15.88,2,0.0,4.9183
3779,US-2015-101260,12/09/2015,12/16/2015,Standard Class,ET-10322,Elizabeth Taylor,Consumer,United States,Cheyenne,Wyoming,79352,West,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Wall Clock",440.16,1,0.0,91.8021
3780,US-2015-101260,12/09/2015,12/11/2015,First Class,RW-10055,Richard Wilson,Corporate,United States,Providence,Rhode Island,74936,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Wall Clock",505.03,4,0.0,103.6377
3781,AA-2015-101261,12/09/2015,12/14/2015,Second Class,NM-10695,Nicole Martin,Consumer,United States,Jackson,Michigan,68194,Central,TEC-MA-10004125,Technology,Machines,Motorola 56001 Telephone with Digital Answering,21906.44,7,0.0,1619.3362
3782,AA-2015-101261,12/09/2015,12/15/2015,Standard Class,GH-10730,George Hill,Consumer,United States,Philadelphia,Pennsylvania,66365,East,TEC-AC-10001814,Technology,Accessories,Plantronics Savi W720 Wireless Headset System,735.23,1,0.0,163.7158
3783,AA-2015-101261,12/09/2015,12/10/2015,Same Day,CW-10716,Claire Walker,Consumer,United States,Dubuque,Iowa,74934,Central,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels by Universal,60.64,1,0.15,14.715
3784,CA-2015-101262,12/09/2015,12/15/2015,Standard Class,PR-10090,Patricia Rivera,Home Office,United States,Eagan,Minnesota,99004,Central,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,1370.08,5,0.15,210.4743
3785,CA-2015-101262,12/10/2015,12/10/2015,Same Day,JP-10558,Jessica Phillips,Consumer,United States,Spokane,Washington,37705,West,FUR-BO-10002213,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,1087.4,4,0.15,153.607
3786,CA-2015-101262,12/10/2015,12/17/2015,Standard Class,PM-10460,Paul Morgan,Home Office,United States,Pasadena,California,70048,West,TEC-MA-10004125,Technology,Machines,Motorola 56001 Telephone with Digital Answering,24636.48,6,0.15,62.1771
3787,CA-2015-101263,12/10/2015,12/11/2015,Same Day,SA-10095,Sandra Adams,Consumer,United States,Seattle,Washington,64760,West,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,2992.11,7,0.0,885.8744
3788,CA-2015-101263,12/11/2015,12/14/2015,Second Class,SC-10180,Susan Campbell,Corporate,United States,Austin,Texas,90785,Central,TEC-AC-10002167,Technology,Accessories,Logitech G910 Orion Spark Mechanical Keyboard,1189.56,8,0.0,310.7433
3789,CA-2015-101263,12/11/2015,12/14/2015,Second Class,RP-10144,Richard Parker,Consumer,United States,Southaven,Mississippi,59725,South,OFF-AR-10001986,Office Supplies,Art,Sanford 52602 Liquid Accent Tank-Style Highlighters,361.51,2,0.15,93.4018
3790,AA-2015-101264,12/11/2015,12/14/2015,First Class,TC-10217,Timothy Cook,Corporate,United States,Grand Rapids,Michigan,78099,Central,TEC-PH-10002033,Technology,Phones,Konftel 250 Conference phone - Charcoal black,1103.44,2,0.0,247.922
3791,AA-2015-101264,12/11/2015,12/11/2015,Same Day,JA-10548,Joseph Anderson,Corporate,United States,New York City,New York,25745,East,TEC-PH-10001354,Technology,Phones,Samsung Galaxy S7,10797.46,7,0.2,1303.4074
3792,AA-2015-101264,12/11/2015,12/18/2015,Standard Class,GA-10783,Gary Allen,Corporate,United States,Orem,Utah,86698,West,FUR-BO-10004834,Furniture,Bookcases,Riverside Palais Royal Lawyers Bookcase,185.27,1,0.0,28.1734
3793,US-2015-101265,12/11/2015,12/16/2015,Second Class,KM-10702,Kathleen Mitchell,Corporate,United States,Warner Robins,Georgia,92108,South,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,7174.62,1,0.0,1533.2366
3794,US-2015-101265,12/11/2015,12/13/2015,First Class,JK-10450,Jeffrey King,Home Office,United States,Houston,Texas,18666,Central,OFF-FA-10003283,Office Supplies,Fasteners,Acco Suede Finish Lanyard with Split Ring,19.15,1,0.3,2.7976
3795,US-2015-101265,12/11/2015,12/17/2015,Standard Class,RW-10044,Ryan White,Consumer,United States,Grand Prairie,Texas,99289,Central,OFF-ST-10000760,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,458.09,2,0.0,79.3035
3796,CA-2015-101266,12/11/2015,12/12/2015,Same Day,PM-10389,Patricia Morgan,Corporate,United States,Murray,Kentucky,26645,South,OFF-LA-10003559,Office Supplies,Labels,Avery 510,36.68,1,0.15,7.1914
3797,CA-2015-101266,12/12/2015,12/18/2015,Standard Class,EK-10760,Emily King,Consumer,United States,Columbus,Indiana,26629,Central,FUR-BO-10003396,Furniture,Bookcases,"Sauder Classic Bookcase, Traditional Cherry",491.18,1,0.0,58.211
3798,CA-2015-101266,12/12/2015,12/14/2015,First Class,KH-10264,Kevin Hill,Corporate,United States,Fort Worth,Texas,13894,Central,OFF-ST-10001806,Office Supplies,Storage,Advantus Super Stacker Divided Storage Box,179.02,1,0.0,44.4794
3799,US-2015-101267,12/12/2015,12/19/2015,Standard Class,GB-10647,George Brown,Consumer,United States,Bristol,Tennessee,77232,South,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,155.9,1,0.6,-15.4698
3800,US-2015-101267,12/12/2015,12/18/2015,Standard Class,TB-10521,Timothy Brown,Home Office,United States,Philadelphia,Pennsylvania,96239,East,TEC-MA-10000864,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,36209.32,7,0.15,3077.8556
3801,US-2015-101267,12/12/2015,12/17/2015,Standard Class,FJ-10061,Frank Jones,Consumer,United States,Oakland,California,15192,West,FUR-CH-10003473,Furniture,Chairs,Harbour Creations 67200 Series Folding Chair,2369.37,3,0.0,367.7498
3802,AA-2015-101268,12/12/2015,12/19/2015,Standard Class,KM-10702,Kathleen Mitchell,Consumer,United States,Hattiesburg,Mississippi,32304,South,OFF-AP-10001028,Office Supplies,Appliances,Cuisinart Classic 12-Cup Coffeemaker,755.81,1,0.0,174.5158
3803,AA-2015-101268,12/12/2015,12/17/2015,Standard Class,BA-10473,Barbara Allen,Consumer,United States,Albuquerque,New Mexico,68784,West,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,1526.2,1,0.0,125.1791
3804,AA-2015-101268,12/12/2015,12/15/2015,Second Class,KJ-10557,Kathleen Jackson,Home Office,United States,Jacksonville,Florida,90576,South,OFF-EN-10002986,Office Supplies,Envelopes,"#10-4 1/8"" Premium Diagonal Seam Envelopes",110.25,4,0.0,39.0291
3805,US-2015-101269,12/13/2015,12/20/2015,Standard Class,KT-10595,Kathleen Thompson,Home Office,United States,Minneapolis,Minnesota,30522,Central,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,6967.28,3,0.2,-390.9058
3806,US-2015-101269,12/13/2015,12/16/2015,Second Class,CM-10410,Charles Martinez,Home Office,United States,Columbus,Georgia,31264,South,TEC-MA-10004125,Technology,Machines,Motorola 56001 Telephone with Digital Answering,10252.05,2,0.2,-250.3784
3807,US-2015-101269,12/13/2015,12/19/2015,Standard Class,DR-10307,Daniel Rivera,Consumer,United States,Gilbert,Arizona,51296,West,OFF-AR-10000397,Office Supplies,Art,"BIC Brite Liner Highlighters, Assorted Colors",73.3,4,0.0,25.7525
3808,CA-2015-101270,12/13/2015,12/15/2015,First Class,AT-10609,Andrew Torres,Home Office,United States,Auburn,New York,34650,East,OFF-EN-10000822,Office Supplies,Envelopes,"Jiffy Padded Mailers, Multi-Pack",207.8,2,0.0,70.5105
3809,CA-2015-101270,12/13/2015,12/20/2015,Standard Class,DP-10184,Deborah Phillips,Home Office,United States,Orem,Utah,85229,West,FUR-TA-10004828,Furniture,Tables,"Bevis Round Table, 36"" Diameter",5817.69,4,0.0,461.5967
3810,CA-2015-101270,12/13/2015,12/20/2015,Standard Class,TL-10365,Timothy Lee,Corporate,United States,Redmond,Oregon,52536,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",259.31,1,0.0,58.7488
3811,US-2015-101271,12/13/2015,12/19/2015,Standard Class,CS-10531,Charles Stewart,Consumer,United States,New Rochelle,New York,11780,East,OFF-AR-10000397,Office Supplies,Art,"BIC Brite Liner Highlighters, Assorted Colors",55.91,1,0.2,11.8746
3812,US-2015-101271,12/13/2015,12/16/2015,Second Class,RW-10179,Richard Williams,Corporate,United States,Springfield,Virginia,21822,South,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,55.07,1,0.0,14.9216
3813,US-2015-101271,12/13/2015,12/13/2015,Same Day,SN-10547,Scott Nelson,Corporate,United States,Columbus,Georgia,54401,South,TEC-MA-10000864,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,10983.55,3,0.15,749.1917
3814,CA-2015-101272,12/14/2015,12/19/2015,Second Class,AC-10159,Amy Carter,Consumer,United States,Columbus,Georgia,37225,South,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,974.3,1,0.1,209.4101
3815,CA-2015-101272,12/14/2015,12/20/2015,Standard Class,JA-10548,Joseph Anderson,Home Office,United States,Grand Prairie,Texas,81750,Central,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,53.61,1,0.0,12.957
3816,CA-2015-101272,12/14/2015,12/21/2015,Standard Class,ME-10758,Melissa Evans,Consumer,United States,Newark,Ohio,82152,East,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,25200.38,5,0.0,3536.3588
3817,AA-2015-101273,12/14/2015,12/20/2015,Standard Class,DP-10184,Deborah Phillips,Consumer,United States,Wilmington,Delaware,24332,East,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,744.25,14,0.0,286.3279
3818,AA-2015-101273,12/14/2015,12/18/2015,Second Class,ME-10726,Mark Edwards,Consumer,United States,Providence,Rhode Island,33859,East,OFF-PA-10003695,Office Supplies,Paper,Avery Shipping Labels with TrueBlock Technology,134.48,3,0.0,38.935
3819,AA-2015-101273,12/15/2015,12/20/2015,Standard Class,CN-10000,Cynthia Nelson,Consumer,United States,Jacksonville,Florida,51879,South,FUR-TA-10004828,Furniture,Tables,"Bevis Round Table, 36"" Diameter",1411.42,1,0.3,-205.2018
3820,CA-2015-101274,12/15/2015,12/16/2015,Same Day,JA-10129,Jason Anderson,Corporate,United States,Mount Pleasant,South Carolina,64799,South,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,1247.69,2,0.2,65.3621
3821,CA-2015-101274,12/15/2015,12/19/2015,Second Class,SC-10167,Stephen Carter,Corporate,United States,Albany,New York,17664,East,TEC-PH-10002275,Technology,Phones,Mitel 5320 IP Phone VoIP phone,1105.56,3,0.5,-111.0316
